,Airline,Source,Destination,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_hour,Arrival_min,Dep_hour,Dep_min,Duration_hour,Duration_min
6525,4,2,1,2.0,8,15129.0,27,5,2019,12,35,19,30,17,5
6526,10,0,5,0.0,8,21520.0,1,3,2019,9,40,7,0,2,40
6527,3,2,1,0.0,8,7673.0,3,3,2019,8,50,5,35,3,15
6528,3,0,2,0.0,8,4823.0,18,6,2019,22,50,20,0,2,50
6529,4,2,1,1.0,5,15190.0,1,6,2019,19,0,7,5,11,55
6530,4,3,0,1.0,8,14781.0,18,5,2019,22,35,8,25,14,10
6531,3,3,0,0.0,8,4804.0,18,5,2019,18,5,15,30,2,35
6532,4,2,1,1.0,5,10262.0,1,6,2019,12,35,13,0,23,35
6533,3,2,1,1.0,8,7503.0,15,5,2019,21,0,9,15,11,45
6534,4,0,2,0.0,8,8016.0,15,6,2019,14,5,11,10,2,55
6535,3,4,3,0.0,8,4049.0,9,6,2019,7,55,6,25,1,30
6536,1,0,5,1.0,8,12389.0,3,3,2019,12,55,5,50,7,5
6537,8,1,4,0.0,8,3597.0,12,5,2019,20,5,17,45,2,20
6538,6,2,1,1.0,8,13727.0,15,5,2019,1,30,11,30,14,0
6539,4,4,3,0.0,8,5678.0,1,5,2019,4,20,2,55,1,25
6540,6,2,1,1.0,8,7670.0,9,5,2019,21,0,10,20,10,40
6541,4,3,0,1.0,5,10844.0,18,5,2019,23,35,14,5,9,30
6542,4,3,0,1.0,5,7064.0,1,4,2019,18,15,16,30,25,45
6543,6,2,1,1.0,8,8930.0,3,6,2019,21,0,9,0,12,0
6544,0,0,2,0.0,8,4282.0,1,4,2019,7,45,4,55,2,50
6545,3,0,2,0.0,8,4823.0,21,6,2019,11,20,8,30,2,50
6546,4,2,1,1.0,5,12373.0,9,5,2019,4,25,7,5,21,20
6547,4,0,5,1.0,5,11087.0,9,3,2019,20,20,7,0,13,20
6548,4,2,1,1.0,8,16079.0,3,6,2019,4,25,21,50,6,35
6549,3,2,1,0.0,8,5601.0,12,6,2019,8,50,5,35,3,15
6550,8,4,3,0.0,8,2753.0,9,6,2019,7,15,5,45,1,30
6551,4,2,1,1.0,5,12898.0,27,6,2019,4,25,22,50,5,35
6552,6,2,1,1.0,8,15603.0,6,3,2019,21,0,13,0,8,0
6553,3,3,0,0.0,8,4174.0,12,4,2019,12,20,9,35,2,45
6554,3,0,5,0.0,8,6144.0,24,3,2019,22,55,20,0,2,55
6555,4,3,0,1.0,8,14781.0,6,5,2019,18,15,8,25,9,50
6556,3,2,1,1.0,8,6195.0,15,6,2019,3,35,21,50,5,45
6557,4,3,0,1.0,5,8586.0,6,5,2019,8,15,6,30,25,45
6558,3,0,5,0.0,8,11934.0,1,3,2019,1,10,22,20,2,50
6559,1,3,0,2.0,8,14424.0,15,5,2019,5,25,7,0,22,25
6560,4,2,1,1.0,8,18581.0,24,6,2019,19,0,7,5,11,55
6561,4,3,0,1.0,8,13941.0,12,5,2019,4,40,21,10,7,30
6562,4,0,2,0.0,8,7229.0,6,5,2019,22,0,18,55,3,5
6563,8,3,0,0.0,8,3873.0,15,5,2019,9,30,6,55,2,35
6564,4,2,1,1.0,8,14714.0,12,6,2019,19,0,11,30,7,30
6565,0,3,0,2.0,8,11245.0,24,3,2019,22,55,15,25,7,30
6566,3,2,1,1.0,8,6104.0,27,5,2019,1,30,11,25,14,5
6567,3,2,1,1.0,8,7094.0,6,3,2019,22,20,7,35,14,45
6568,4,3,0,1.0,5,10031.0,24,3,2019,4,45,6,30,22,15
6569,4,3,0,1.0,8,13941.0,18,5,2019,12,0,5,45,6,15
6570,6,2,1,1.0,8,7198.0,24,6,2019,1,30,19,0,6,30
6571,8,0,5,0.0,7,3873.0,24,3,2019,12,30,9,35,2,55
6572,1,3,0,0.0,8,5747.0,12,3,2019,16,45,14,15,2,30
6573,1,4,3,0.0,8,3100.0,15,6,2019,20,45,19,30,1,15
6574,1,3,0,1.0,8,8996.0,6,5,2019,13,15,9,10,4,5
6575,6,2,1,1.0,8,9103.0,15,5,2019,19,0,10,35,8,25
6576,4,0,5,1.0,0,31825.0,1,3,2019,9,30,18,40,14,50
6577,4,3,0,1.0,8,14781.0,15,5,2019,10,5,16,30,17,35
6578,4,0,2,0.0,8,7229.0,18,5,2019,11,20,8,20,3,0
6579,3,0,5,0.0,8,10067.0,1,3,2019,2,20,23,30,2,50
6580,4,2,1,2.0,8,10909.0,9,4,2019,4,25,9,40,18,45
6581,3,3,0,0.0,8,4804.0,27,4,2019,18,5,15,30,2,35
6582,4,4,3,0.0,5,4050.0,1,6,2019,4,20,2,55,1,25
6583,4,3,0,1.0,8,14151.0,15,5,2019,23,35,20,25,27,10
6584,8,3,0,0.0,7,3841.0,1,6,2019,9,30,6,55,2,35
6585,4,3,0,1.0,8,14781.0,9,5,2019,19,50,14,5,5,45
6586,10,3,0,1.0,8,9870.0,9,6,2019,23,25,17,0,6,25
6587,1,2,1,1.0,8,8907.0,27,5,2019,23,0,13,30,9,30
6588,4,0,5,1.0,8,26890.0,1,3,2019,7,40,22,50,8,50
6589,2,2,1,1.0,8,6195.0,15,4,2019,12,55,7,0,5,55
6590,4,0,5,1.0,5,7832.0,21,3,2019,19,10,14,5,5,5
6591,7,2,1,1.0,8,11269.0,21,3,2019,15,30,8,55,6,35
6592,10,0,5,0.0,8,5613.0,24,3,2019,18,35,16,0,2,35
6593,3,0,2,0.0,8,4284.0,1,5,2019,3,25,0,30,2,55
6594,10,0,2,0.0,8,4668.0,6,5,2019,23,50,21,0,2,50
6595,1,2,1,1.0,8,15197.0,3,3,2019,19,15,8,0,11,15
6596,4,3,0,1.0,5,9899.0,12,6,2019,16,20,8,25,7,55
6597,2,2,1,1.0,8,3948.0,27,6,2019,19,35,10,35,9,0
6598,4,0,5,1.0,5,10405.0,15,3,2019,8,15,8,55,23,20
6599,6,2,1,3.0,8,15419.0,9,6,2019,1,30,11,35,13,55
6600,6,2,1,1.0,8,15135.0,3,3,2019,18,50,8,25,10,25
6601,7,2,1,1.0,8,13369.0,21,3,2019,12,35,6,0,6,35
6602,4,2,1,2.0,8,18804.0,27,6,2019,19,0,11,40,7,20
6603,0,2,1,1.0,8,6751.0,9,5,2019,7,10,20,45,10,25
6604,1,3,0,1.0,8,10203.0,9,5,2019,8,55,20,30,12,25
6605,4,0,5,1.0,8,27992.0,1,3,2019,21,20,7,0,14,20
6606,1,2,1,2.0,8,12488.0,12,6,2019,19,15,7,10,12,5
6607,4,0,2,0.0,5,5198.0,12,4,2019,10,10,7,10,3,0
6608,4,0,2,0.0,8,7229.0,1,5,2019,20,45,17,45,3,0
6609,1,3,0,2.0,8,12723.0,12,6,2019,23,15,5,50,17,25
6610,1,4,3,2.0,8,13169.0,6,3,2019,9,10,6,0,27,10
6611,1,3,0,2.0,8,8366.0,15,5,2019,18,20,9,25,8,55
6612,6,2,1,1.0,8,7670.0,9,5,2019,21,0,6,0,15,0
6613,4,0,2,0.0,8,7229.0,1,4,2019,8,45,6,0,2,45
6614,10,0,2,0.0,8,4668.0,1,6,2019,23,50,21,0,2,50
6615,0,2,1,1.0,8,8327.0,9,3,2019,7,10,20,10,11,0
6616,4,2,1,1.0,5,12898.0,21,5,2019,12,35,20,55,15,40
6617,3,3,0,1.0,8,4226.0,6,5,2019,10,20,6,20,4,0
6618,4,2,1,1.0,5,10262.0,27,6,2019,19,0,19,15,23,45
6619,6,2,1,1.0,8,10678.0,24,6,2019,19,0,4,55,14,5
6620,1,2,1,2.0,8,8052.0,21,3,2019,7,40,17,15,14,25
6621,2,0,5,0.0,8,3898.0,24,3,2019,14,35,11,40,2,55
6622,0,3,0,0.0,8,3807.0,12,6,2019,12,55,10,20,2,35
6623,3,2,1,1.0,8,6838.0,3,6,2019,21,0,9,15,11,45
6624,4,2,1,2.0,8,13014.0,24,6,2019,19,0,5,30,13,30
6625,3,3,0,0.0,8,5224.0,12,4,2019,16,55,14,25,2,30
6626,6,2,1,1.0,8,13377.0,6,6,2019,1,30,13,0,12,30
6627,2,2,1,1.0,8,6633.0,21,5,2019,12,55,7,0,5,55
6628,0,3,0,1.0,8,5192.0,24,5,2019,23,30,7,35,15,55
6629,3,0,2,0.0,8,4591.0,18,4,2019,1,0,22,10,2,50
6630,1,3,0,0.0,8,4880.0,12,5,2019,23,20,20,45,2,35
6631,4,0,2,0.0,8,7229.0,27,4,2019,20,45,17,45,3,0
6632,4,2,1,1.0,5,12373.0,9,5,2019,4,25,19,45,8,40
6633,1,2,1,0.0,8,6094.0,27,4,2019,17,10,14,10,3,0
6634,4,2,1,1.0,5,10262.0,12,6,2019,12,35,20,55,15,40
6635,4,2,1,2.0,8,15439.0,9,4,2019,19,0,11,40,7,20
6636,3,0,2,0.0,8,4077.0,6,5,2019,2,20,23,30,2,50
6637,2,0,2,0.0,8,4632.0,18,5,2019,23,40,20,55,2,45
6638,4,3,0,1.0,8,12692.0,6,6,2019,18,0,9,35,8,25
6639,3,3,0,1.0,8,3480.0,24,4,2019,23,45,19,20,4,25
6640,6,2,1,2.0,8,19360.0,18,5,2019,1,30,17,50,7,40
6641,4,0,5,1.0,5,9134.0,15,3,2019,8,15,11,40,20,35
6642,6,2,1,1.0,8,13587.0,24,6,2019,21,0,14,0,7,0
6643,4,2,1,1.0,8,15554.0,9,5,2019,19,0,17,30,25,30
6644,4,0,5,0.0,8,7229.0,9,3,2019,22,35,19,55,2,40
6645,3,2,1,1.0,8,7514.0,6,3,2019,22,20,8,35,13,45
6646,6,2,1,1.0,8,13587.0,6,6,2019,21,0,8,0,13,0
6647,4,0,2,0.0,5,7229.0,9,6,2019,10,10,7,10,3,0
6648,4,2,1,1.0,5,10262.0,1,6,2019,4,25,2,15,26,10
6649,3,2,1,1.0,8,14871.0,3,3,2019,21,0,7,30,13,30
6650,6,2,1,1.0,8,10529.0,27,5,2019,19,0,8,45,10,15
6651,3,2,1,1.0,8,6442.0,12,6,2019,22,30,7,35,14,55
6652,3,3,0,1.0,8,5170.0,21,5,2019,20,5,15,15,4,50
6653,3,2,1,1.0,8,6442.0,15,5,2019,22,30,7,35,14,55
6654,3,0,2,0.0,8,3419.0,27,5,2019,3,25,0,30,2,55
6655,4,0,5,1.0,8,17261.0,6,3,2019,10,25,20,35,13,50
6656,8,1,4,0.0,7,3543.0,24,6,2019,10,35,8,20,2,15
6657,0,0,2,0.0,8,3383.0,12,5,2019,13,55,11,10,2,45
6658,1,2,1,2.0,8,9181.0,24,6,2019,19,15,22,0,21,15
6659,4,0,5,1.0,5,11087.0,12,3,2019,11,25,18,55,16,30
6660,4,0,2,0.0,8,7229.0,18,4,2019,10,10,7,10,3,0
6661,6,2,1,1.0,8,11249.0,9,3,2019,19,15,4,45,14,30
6662,4,0,5,1.0,8,16736.0,6,3,2019,23,0,7,0,16,0
6663,4,2,1,1.0,5,10262.0,24,6,2019,4,25,17,30,10,55
6664,4,2,1,1.0,5,10262.0,1,6,2019,19,0,14,0,5,0
6665,4,4,3,0.0,8,5678.0,15,5,2019,4,20,2,55,1,25
6666,6,2,1,1.0,8,8307.0,21,3,2019,15,30,9,0,6,30
6667,1,2,1,1.0,8,7690.0,18,5,2019,9,25,17,20,16,5
6668,4,2,1,2.0,8,16704.0,18,5,2019,12,35,13,25,23,10
6669,1,2,1,1.0,8,10315.0,9,3,2019,7,40,4,0,27,40
6670,4,2,1,2.0,8,15129.0,27,5,2019,12,35,9,40,26,55
6671,1,3,0,1.0,8,12173.0,24,3,2019,8,55,7,0,25,55
6672,1,3,0,1.0,8,4227.0,3,4,2019,11,5,19,0,16,5
6673,3,0,2,0.0,8,3943.0,12,6,2019,8,50,6,5,2,45
6674,4,0,2,0.0,5,7229.0,1,6,2019,14,5,11,10,2,55
6675,10,3,0,1.0,8,8610.0,15,5,2019,20,20,7,10,13,10
6676,3,0,5,0.0,8,7303.0,9,3,2019,10,5,7,10,2,55
6677,4,0,5,1.0,5,10972.0,18,3,2019,7,40,18,40,13,0
6678,6,2,1,1.0,8,7670.0,18,5,2019,21,0,10,20,10,40
6679,1,2,1,1.0,8,8372.0,15,5,2019,19,15,10,0,9,15
6680,3,2,1,1.0,8,6628.0,1,6,2019,1,30,15,0,10,30
6681,4,2,1,1.0,5,10262.0,9,6,2019,12,35,13,0,23,35
6682,4,3,0,1.0,8,14178.0,24,5,2019,9,20,16,30,16,50
6683,4,2,1,2.0,5,8518.0,27,3,2019,18,50,5,10,13,40
6684,4,2,1,2.0,8,13376.0,24,6,2019,12,35,14,35,22,0
6685,10,3,0,1.0,8,8452.0,12,6,2019,10,45,17,0,17,45
6686,4,2,1,1.0,8,18371.0,24,6,2019,12,35,2,15,10,20
6687,8,4,3,0.0,7,1965.0,3,4,2019,14,45,13,15,1,30
6688,4,2,1,2.0,5,10368.0,1,6,2019,12,35,19,30,17,5
6689,4,3,0,1.0,8,11467.0,6,5,2019,18,0,20,25,21,35
6690,4,3,0,1.0,8,14781.0,9,5,2019,4,40,16,30,12,10
6691,1,4,3,1.0,8,9535.0,6,3,2019,9,15,20,15,13,0
6692,1,4,3,0.0,8,2050.0,3,4,2019,22,25,21,5,1,20
6693,4,2,1,2.0,5,10368.0,12,6,2019,4,25,19,30,8,55
6694,4,3,0,1.0,5,10031.0,24,3,2019,22,35,8,25,14,10
6695,8,3,0,0.0,8,4491.0,21,4,2019,11,25,9,0,2,25
6696,4,0,2,0.0,8,7229.0,15,5,2019,20,45,17,45,3,0
6697,8,0,5,1.0,8,11401.0,3,3,2019,18,15,10,20,7,55
6698,3,1,4,0.0,8,3597.0,27,6,2019,17,5,14,45,2,20
6699,10,3,0,1.0,8,7927.0,12,6,2019,9,5,17,0,16,5
6700,8,3,0,0.0,8,4174.0,1,5,2019,11,25,9,0,2,25
6701,1,3,0,1.0,8,10203.0,1,5,2019,16,15,7,0,9,15
6702,10,3,0,1.0,8,8610.0,9,5,2019,20,20,7,10,13,10
6703,4,0,2,0.0,5,5769.0,12,6,2019,18,10,15,15,2,55
6704,3,3,0,0.0,8,5644.0,1,5,2019,14,5,11,30,2,35
6705,4,0,2,0.0,5,5769.0,3,6,2019,10,10,7,10,3,0
6706,4,0,2,0.0,8,7229.0,15,5,2019,8,45,6,0,2,45
6707,3,3,0,1.0,8,4226.0,9,6,2019,10,20,6,20,4,0
6708,3,0,5,1.0,8,4588.0,9,3,2019,17,5,12,5,5,0
6709,4,4,3,0.0,5,4995.0,21,5,2019,11,50,10,20,1,30
6710,4,2,1,1.0,5,5406.0,1,4,2019,12,35,17,30,19,5
6711,8,3,0,0.0,8,3873.0,24,6,2019,19,40,17,10,2,30
6712,4,2,1,1.0,8,17024.0,6,3,2019,18,50,11,30,7,20
6713,8,2,1,1.0,7,5158.0,9,6,2019,13,15,8,45,4,30
6714,4,4,3,0.0,8,8040.0,1,5,2019,11,50,10,20,1,30
6715,4,3,0,1.0,5,10844.0,18,5,2019,16,20,5,45,10,35
6716,1,1,4,0.0,8,4667.0,12,5,2019,13,55,11,40,2,15
6717,4,4,3,0.0,8,5678.0,3,4,2019,21,5,19,35,1,30
6718,1,3,0,2.0,8,12513.0,12,5,2019,20,25,5,50,14,35
6719,4,0,2,0.0,8,8016.0,27,6,2019,10,10,7,10,3,0
6720,8,1,4,0.0,7,3543.0,1,6,2019,20,5,17,45,2,20
6721,4,2,1,1.0,5,5963.0,21,3,2019,4,25,17,30,10,55
6722,4,3,0,1.0,8,14781.0,18,5,2019,16,20,8,25,7,55
6723,4,2,1,1.0,5,12373.0,18,5,2019,12,35,9,0,27,35
6724,4,4,3,0.0,5,3210.0,1,6,2019,21,5,19,35,1,30
6725,4,0,5,1.0,5,9134.0,15,3,2019,18,25,5,45,12,40
6726,4,2,1,2.0,5,10919.0,6,6,2019,4,25,14,35,13,50
6727,3,4,3,0.0,8,4575.0,1,5,2019,10,40,9,10,1,30
6728,3,2,1,0.0,8,5601.0,15,6,2019,8,50,5,35,3,15
6729,4,3,0,1.0,8,14151.0,18,5,2019,23,35,17,0,6,35
6730,1,3,0,2.0,8,10151.0,6,5,2019,7,55,12,0,19,55
6731,10,0,2,0.0,8,5403.0,18,4,2019,12,35,9,45,2,50
6732,3,2,1,1.0,8,6147.0,27,5,2019,7,45,2,0,5,45
6733,3,3,0,0.0,8,4804.0,27,6,2019,16,55,14,25,2,30
6734,6,2,1,1.0,8,8371.0,27,3,2019,19,15,8,55,10,20
6735,4,2,1,2.0,8,13014.0,9,6,2019,4,25,19,30,8,55
6736,0,0,2,0.0,8,3383.0,24,5,2019,7,45,4,55,2,50
6737,8,1,4,0.0,8,7298.0,6,3,2019,20,5,17,45,2,20
6738,4,0,2,0.0,5,4544.0,3,4,2019,10,10,7,10,3,0
6739,6,2,1,1.0,8,15147.0,6,3,2019,15,30,8,55,6,35
6740,6,2,1,1.0,8,10782.0,9,3,2019,19,45,4,45,15,0
6741,3,2,1,1.0,8,6027.0,15,5,2019,20,0,15,10,4,50
6742,4,2,1,2.0,5,10919.0,6,6,2019,4,25,14,35,13,50
6743,1,2,1,1.0,8,6681.0,27,3,2019,8,15,6,10,26,5
6744,3,0,2,0.0,8,3943.0,24,6,2019,2,20,23,30,2,50
6745,4,2,1,1.0,5,12898.0,27,5,2019,12,35,21,50,14,45
6746,3,2,1,1.0,8,6628.0,6,6,2019,1,30,18,35,6,55
6747,1,2,1,1.0,8,5022.0,3,4,2019,23,0,20,30,26,30
6748,1,2,1,2.0,8,12698.0,3,6,2019,7,40,7,10,24,30
6749,0,2,1,1.0,8,10794.0,9,6,2019,7,10,20,45,10,25
6750,3,2,1,1.0,8,6416.0,9,6,2019,21,0,11,25,9,35
6751,8,3,0,0.0,8,4622.0,9,3,2019,0,40,22,20,2,20
6752,3,0,2,0.0,8,3943.0,27,5,2019,15,50,13,0,2,50
6753,0,3,0,0.0,8,4508.0,6,6,2019,22,25,19,55,2,30
6754,10,3,0,1.0,8,8452.0,12,6,2019,22,40,7,10,15,30
6755,1,3,0,2.0,8,13437.0,12,5,2019,8,55,16,45,16,10
6756,10,1,4,0.0,8,11982.0,18,5,2019,20,5,17,45,2,20
6757,4,3,0,1.0,5,10844.0,24,5,2019,12,0,18,55,17,5
6758,4,2,1,2.0,8,15129.0,9,5,2019,4,25,9,40,18,45
6759,4,2,1,1.0,8,14714.0,27,6,2019,19,0,14,0,5,0
6760,3,2,1,1.0,8,6093.0,27,6,2019,21,0,6,40,14,20
6761,3,2,1,1.0,8,5307.0,6,4,2019,13,20,4,55,8,25
6762,2,2,1,1.0,8,10188.0,15,5,2019,19,35,14,25,5,10
6763,4,3,0,1.0,8,14571.0,6,6,2019,8,15,20,0,12,15
6764,4,2,1,2.0,8,10976.0,27,3,2019,4,25,19,10,9,15
6765,4,3,0,1.0,5,10844.0,24,5,2019,16,20,6,30,9,50
6766,3,3,0,0.0,8,4488.0,9,4,2019,22,55,20,20,2,35
6767,1,2,1,1.0,8,8582.0,24,5,2019,19,15,23,0,20,15
6768,4,2,1,1.0,5,10262.0,24,6,2019,12,35,19,45,16,50
6769,10,3,0,1.0,8,8662.0,6,5,2019,10,45,17,0,17,45
6770,3,0,5,0.0,8,4777.0,24,3,2019,8,45,6,0,2,45
6771,4,4,3,0.0,5,2071.0,27,3,2019,17,20,15,50,1,30
6772,4,0,5,1.0,5,11087.0,12,3,2019,15,15,22,55,16,20
6773,1,0,2,0.0,8,5228.0,18,4,2019,23,55,21,5,2,50
6774,4,3,0,1.0,8,12996.0,1,4,2019,16,20,6,30,9,50
6775,4,0,5,1.0,8,16736.0,6,3,2019,23,0,8,0,15,0
6776,4,3,0,1.0,8,13941.0,1,5,2019,10,5,18,55,15,10
6777,1,0,5,1.0,8,9166.0,15,3,2019,22,10,13,50,8,20
6778,1,2,1,1.0,8,12677.0,3,3,2019,6,50,5,15,25,35
6779,1,1,4,0.0,8,4405.0,24,3,2019,13,55,11,40,2,15
6780,4,3,0,1.0,8,12121.0,6,5,2019,23,35,9,35,14,0
6781,1,0,2,0.0,8,6121.0,6,6,2019,23,55,21,5,2,50
6782,4,3,0,1.0,8,14388.0,18,5,2019,9,20,8,25,24,55
6783,4,3,0,1.0,8,11467.0,1,4,2019,10,55,20,25,14,30
6784,4,0,5,1.0,8,13817.0,12,3,2019,10,25,21,25,13,0
6785,1,4,3,0.0,8,3100.0,6,5,2019,20,45,19,30,1,15
6786,6,2,1,1.0,8,8266.0,21,5,2019,19,15,11,40,7,35
6787,4,3,0,1.0,8,13759.0,24,3,2019,23,25,19,45,27,40
6788,3,0,2,0.0,8,3943.0,9,6,2019,3,15,0,25,2,50
6789,6,2,1,1.0,8,12327.0,27,3,2019,1,35,18,15,7,20
6790,3,4,3,0.0,8,4049.0,12,6,2019,7,55,6,25,1,30
6791,8,0,2,0.0,7,3573.0,1,6,2019,0,5,21,10,2,55
6792,0,3,0,0.0,8,4409.0,15,5,2019,22,25,19,55,2,30
6793,1,2,1,2.0,8,6565.0,27,3,2019,9,25,7,5,26,20
6794,3,3,0,0.0,8,4174.0,15,4,2019,0,5,21,25,2,40
6795,4,0,2,0.0,5,4030.0,24,5,2019,10,10,7,10,3,0
6796,0,3,0,0.0,8,4082.0,21,3,2019,12,55,10,20,2,35
6797,1,3,0,2.0,8,6117.0,24,5,2019,11,5,9,10,25,55
6798,4,0,5,1.0,5,6163.0,21,3,2019,12,20,5,50,6,30
6799,4,2,1,1.0,5,6540.0,27,3,2019,4,25,16,0,12,25
6800,8,3,0,1.0,8,4649.0,12,5,2019,20,20,15,5,5,15
6801,4,2,1,1.0,5,10262.0,9,6,2019,19,0,21,50,21,10
6802,10,0,2,0.0,8,5613.0,6,4,2019,22,15,19,30,2,45
6803,3,0,5,0.0,8,6144.0,24,3,2019,11,30,8,30,3,0
6804,4,3,0,1.0,8,13067.0,12,5,2019,22,5,17,0,29,5
6805,10,0,5,0.0,8,7608.0,3,3,2019,0,5,21,10,2,55
6806,6,2,1,1.0,8,7198.0,9,6,2019,1,30,10,0,15,30
6807,4,3,0,1.0,8,13941.0,15,5,2019,23,35,16,30,7,5
6808,4,2,1,2.0,5,10368.0,9,6,2019,4,25,9,40,18,45
6809,8,1,4,0.0,7,3543.0,27,6,2019,10,35,8,20,2,15
6810,3,3,0,0.0,8,4462.0,27,3,2019,23,5,20,25,2,40
6811,1,3,0,2.0,8,8005.0,24,3,2019,13,40,5,50,7,50
6812,4,3,0,1.0,5,7064.0,1,4,2019,22,35,18,55,27,40
6813,4,3,0,1.0,8,12121.0,1,5,2019,21,5,20,25,24,40
6814,1,2,1,2.0,8,8918.0,9,5,2019,19,15,12,0,7,15
6815,1,3,0,1.0,8,8891.0,12,5,2019,21,50,9,25,12,25
6816,1,3,0,1.0,8,10203.0,1,5,2019,16,15,10,0,6,15
6817,6,2,1,1.0,8,8073.0,15,5,2019,21,0,13,0,8,0
6818,3,2,1,1.0,8,11237.0,3,3,2019,22,20,16,10,6,10
6819,4,2,1,2.0,8,13376.0,12,6,2019,4,25,6,45,21,40
6820,6,2,1,1.0,8,6513.0,9,6,2019,22,30,7,10,15,20
6821,4,3,0,1.0,8,13731.0,24,5,2019,4,40,18,55,9,45
6822,4,3,0,1.0,5,7064.0,1,4,2019,19,50,20,0,23,50
6823,4,0,5,1.0,8,16736.0,6,3,2019,19,10,5,45,13,25
6824,4,3,0,1.0,5,8586.0,15,5,2019,10,5,20,0,14,5
6825,6,2,1,1.0,8,11789.0,15,6,2019,19,0,6,0,13,0
6826,3,3,0,0.0,8,5224.0,24,5,2019,14,5,11,30,2,35
6827,3,2,1,0.0,8,6834.0,15,5,2019,0,20,21,5,3,15
6828,3,2,1,1.0,8,6316.0,15,6,2019,1,30,16,0,9,30
6829,4,2,1,2.0,8,11869.0,21,3,2019,18,50,10,45,32,5
6830,0,3,0,0.0,8,4384.0,6,3,2019,1,20,22,50,2,30
6831,3,3,0,0.0,8,5644.0,21,4,2019,16,55,14,25,2,30
6832,1,2,1,2.0,8,19681.0,9,3,2019,19,15,20,15,23,0
6833,6,2,1,1.0,8,13377.0,6,6,2019,1,30,10,0,15,30
6834,6,2,1,2.0,8,10090.0,9,3,2019,21,20,9,45,11,35
6835,4,4,3,2.0,8,20845.0,6,3,2019,16,50,17,50,23,0
6836,10,0,2,0.0,8,4878.0,24,6,2019,19,35,17,0,2,35
6837,3,4,3,0.0,8,2227.0,1,6,2019,22,50,21,20,1,30
6838,3,2,1,1.0,8,6442.0,18,5,2019,16,10,7,35,8,35
6839,8,0,2,0.0,7,3257.0,27,5,2019,0,5,21,10,2,55
6840,4,0,2,0.0,5,7229.0,15,6,2019,8,45,6,0,2,45
6841,1,3,0,2.0,8,15164.0,1,5,2019,13,45,20,30,17,15
6842,3,0,5,0.0,8,10067.0,24,3,2019,13,0,10,10,2,50
6843,1,2,1,0.0,8,5674.0,15,3,2019,17,10,14,10,3,0
6844,4,0,5,1.0,8,20800.0,1,3,2019,10,25,14,5,20,20
6845,3,2,1,1.0,8,7144.0,18,5,2019,22,30,6,50,15,40
6846,1,2,1,0.0,8,6094.0,27,5,2019,8,0,5,10,2,50
6847,4,4,3,0.0,5,4050.0,18,5,2019,11,50,10,20,1,30
6848,8,1,4,0.0,7,3859.0,24,6,2019,12,0,9,45,2,15
6849,4,2,1,2.0,8,11664.0,21,3,2019,18,50,10,20,32,30
6850,6,2,1,2.0,5,7731.0,6,3,2019,21,20,7,10,14,10
6851,4,3,0,1.0,8,12692.0,12,6,2019,19,10,9,35,9,35
6852,1,2,1,2.0,8,11307.0,18,5,2019,9,25,13,15,20,10
6853,4,3,0,1.0,5,8586.0,9,6,2019,4,40,21,10,7,30
6854,3,0,5,1.0,8,5746.0,21,3,2019,15,25,11,20,4,5
6855,6,2,1,1.0,8,13378.0,21,3,2019,19,15,8,0,11,15
6856,1,0,5,0.0,8,7486.0,24,3,2019,19,45,17,0,2,45
6857,8,1,4,0.0,8,7298.0,6,3,2019,12,5,9,30,2,35
6858,6,2,1,1.0,8,7005.0,12,6,2019,21,0,11,40,9,20
6859,3,3,0,0.0,8,4804.0,12,5,2019,19,50,17,15,2,35
6860,3,2,1,1.0,8,16162.0,9,3,2019,12,55,4,45,8,10
6861,3,0,2,0.0,8,3419.0,24,4,2019,3,25,0,30,2,55
6862,0,3,0,2.0,8,5192.0,1,5,2019,23,30,15,10,8,20
6863,0,3,0,0.0,8,4409.0,15,4,2019,12,55,10,20,2,35
6864,4,0,2,0.0,8,7229.0,18,4,2019,11,20,8,20,3,0
6865,3,0,5,1.0,8,5397.0,15,3,2019,21,50,16,55,4,55
6866,4,2,1,1.0,5,6542.0,15,4,2019,19,0,14,0,5,0
6867,2,2,1,1.0,8,5281.0,27,3,2019,19,20,10,25,8,55
6868,6,2,1,1.0,8,8266.0,6,6,2019,19,15,12,50,6,25
6869,4,2,1,1.0,5,10262.0,12,6,2019,19,0,14,0,5,0
6870,10,3,0,1.0,8,11105.0,24,3,2019,20,25,20,20,24,5
6871,4,0,2,0.0,5,4544.0,3,4,2019,11,20,8,20,3,0
6872,1,3,0,0.0,8,4960.0,6,3,2019,16,45,14,15,2,30
6873,4,0,5,1.0,8,16736.0,6,3,2019,5,5,8,55,20,10
6874,6,2,1,1.0,8,13377.0,1,6,2019,1,30,10,0,15,30
6875,8,4,3,0.0,8,2227.0,18,5,2019,14,45,13,15,1,30
6876,1,4,3,0.0,8,3100.0,15,3,2019,7,40,6,20,1,20
6877,1,4,3,0.0,8,3100.0,9,6,2019,22,25,21,5,1,20
6878,8,3,0,0.0,8,3873.0,18,5,2019,9,30,6,55,2,35
6879,3,4,3,0.0,8,5232.0,3,3,2019,21,35,20,5,1,30
6880,4,0,2,0.0,5,3359.0,27,5,2019,22,0,18,55,3,5
